size_sqft,bedrooms,floors,age,price_1000s
1224,4,3,6,402.62
1834,2,2,9,454.53
1774,4,2,58,330.53
1715,4,1,10,447.89
1760,4,1,50,356.75
2492,2,1,1,611.83
2149,4,1,19,469.45
2194,3,2,100,364.77
1998,2,1,17,415.81
2763,2,2,11,535.47
2597,3,1,11,591.14
1871,4,1,30,411.07
3676,2,3,14,683.95
1640,4,3,0,509.76
1550,3,2,14,388.38
2375,2,1,6,506.86
2117,2,2,1,535.7
1997,4,1,26,400.04
1533,4,1,6,429.72
1233,4,3,21,394.99
1831,3,2,32,398.59
1764,1,1,29,343.73
1966,1,1,10,427.17
1424,4,2,56,336.15
3282,1,2,0,678.68
2522,3,1,5,555.2
2395,2,1,72,367.92
1278,2,2,55,269.08
1727,2,1,5,438.0
1439,3,1,71,282.25
1662,2,3,53,322.43
2759,2,1,51,396.85
3119,2,2,2,673.74
2007,3,2,7,483.76
1253,3,1,24,305.9
1432,4,2,81,300.23
1783,3,1,1,499.56
1398,4,2,7,399.38
2106,4,1,35,402.97
2696,4,3,18,562.14
1186,5,3,100,325.31
1837,4,1,5,485.66
2862,2,1,1,627.63
2212,3,2,82,363.24
2593,3,1,12,539.63
2385,1,1,30,423.94
1925,2,3,83,337.08
1947,5,2,7,532.52
1795,2,2,24,366.16
2142,4,1,28,423.51
3056,3,1,7,623.6
2081,4,2,52,355.71
1054,2,2,14,332.54
1788,4,3,33,414.22
1959,1,3,31,364.53
1482,2,2,9,388.82
2377,3,2,6,514.01
2365,2,1,16,502.83
2121,3,1,14,444.16
1738,2,1,10,406.65
1659,4,1,9,463.57
2825,3,3,12,610.56
2325,2,1,11,453.69
1794,3,2,45,355.49
2070,1,1,18,381.42
2110,4,2,73,369.59
2208,5,1,70,345.31
1088,1,1,1,325.48
1890,2,1,10,437.23
2864,2,1,20,493.67
1846,4,2,6,480.38
2344,4,2,0,621.75
1920,3,2,27,415.93
2363,1,1,15,455.39
3188,2,2,12,596.76
500,3,3,53,203.07
1734,1,1,52,295.33
2184,4,1,58,399.64
2268,2,1,9,496.52
1654,1,2,11,385.8
1873,4,1,27,382.55
1461,4,1,32,325.01
2295,3,1,53,421.49
2308,3,2,4,564.38
1558,4,3,14,442.12
1987,1,1,47,302.8
2723,2,1,1,623.45
2248,4,1,4,554.48
1938,3,1,52,369.29
2393,3,2,19,500.62
2503,3,2,14,518.15
1344,5,3,24,386.08
1382,3,1,2,399.58
1664,4,2,15,413.57
1876,2,3,94,326.62
1483,3,1,17,368.01
1873,4,1,3,507.56
1973,2,2,10,442.88
1737,4,3,14,438.37
1692,3,2,44,343.86
2088,2,3,3,505.15
2413,3,1,6,537.7
1769,2,2,8,436.2
1768,5,1,9,480.89
1908,3,1,51,331.76
2224,2,2,38,359.55
3127,3,1,11,615.25
2119,5,1,52,381.21
1568,5,2,1,508.49
1429,3,1,13,393.81
2026,3,2,6,502.8
1615,4,2,12,438.5
1899,3,1,16,425.93
1872,4,2,4,490.28
2479,2,3,21,469.82
2502,2,1,2,556.25
2119,1,1,67,319.16
1351,4,1,15,389.63
2252,1,1,17,422.61
1449,3,2,19,387.02
615,4,1,3,336.42
1640,2,3,2,474.08
1598,3,2,0,510.03
1450,4,3,6,439.03
1195,4,2,34,320.03
2627,3,2,0,633.99
2346,3,2,9,525.06
2427,4,3,72,364.33
1720,5,2,20,404.58
1244,4,3,5,451.96
2715,3,1,64,369.62
2200,4,2,27,464.54
1044,3,1,18,301.55
2718,2,1,5,571.17
1691,4,1,11,466.7
1862,4,1,6,490.0
2412,3,2,33,446.77
1860,3,1,25,427.17
3196,2,1,6,649.09
3002,5,1,11,635.5
2686,3,2,2,623.88
1676,3,1,100,285.0
1794,4,3,36,402.06
1420,4,1,74,260.2
2139,5,1,23,468.85
1762,3,1,1,493.29
1513,4,1,14,384.01
1632,4,2,6,451.54
1065,2,1,2,329.02
2201,2,1,40,373.57
1464,3,2,45,327.51
2955,5,1,17,578.47
2461,4,2,22,486.84
1596,4,1,3,471.47
2134,5,2,19,489.96
500,4,1,4,289.4
716,3,2,5,312.96
1125,4,2,42,302.97
1262,1,3,45,288.92
2841,3,2,43,463.06
1734,3,1,23,379.27
1265,3,2,1,432.48
2553,3,1,28,452.36
2963,4,2,5,697.25
2228,2,3,45,396.35
1230,3,1,28,307.29
3176,2,2,3,666.1
2897,5,3,74,419.14
2812,4,2,27,494.17
2810,3,1,50,428.44
896,3,1,9,301.8
2154,3,1,34,398.89
2034,4,2,0,564.89
1912,3,1,17,432.43
2117,4,2,24,452.84
2175,3,2,14,520.9
1734,3,2,11,453.06
3000,2,3,5,655.1
2580,5,2,0,645.35
2189,4,1,4,544.61
2148,3,2,6,539.02
2515,3,2,21,510.46
2014,2,1,46,346.09
3546,4,1,0,800.57
3290,5,1,16,638.53
2638,4,1,36,482.41
1027,1,1,50,276.72
1048,3,2,1,336.94
2866,4,2,71,423.16
2663,2,2,34,449.32
1672,5,3,51,356.1
2713,3,2,8,593.35
2004,3,1,2,498.16
2066,2,1,7,497.56
2504,3,2,63,396.7
2195,2,2,35,456.68
1984,3,2,45,375.88
2121,2,1,28,411.61
2042,3,1,1,544.87
1647,3,2,67,315.78
3110,3,2,85,427.07
2334,3,1,15,477.25
2638,4,1,8,540.8
2219,2,3,12,511.09
1957,3,1,1,516.37
3348,2,1,43,475.9
2456,3,2,50,388.95
1947,5,1,2,543.83
1511,3,1,1,461.68
1885,4,2,22,444.25
2610,4,2,1,642.5
2013,1,3,10,467.28
1222,5,1,54,283.14
1752,2,2,21,357.53
2067,5,1,89,369.61
2976,2,2,30,475.74
2069,5,2,12,504.6
2673,3,1,30,492.28
1685,3,2,20,407.32
2255,4,1,20,467.27
1318,3,1,100,244.15
1412,3,1,16,345.88
2118,2,1,19,409.5
1685,3,1,32,379.68
2238,3,2,27,383.44
1832,3,2,26,393.83
2014,4,1,28,378.44
1629,5,3,5,550.69
1773,2,2,6,462.4
2052,3,1,3,503.75
1558,3,2,46,312.32
1993,3,3,18,448.26
2367,3,1,19,449.9
2213,2,3,79,385.66
1829,3,1,65,353.76
1472,3,1,30,341.22
2195,2,2,33,413.37
1850,4,3,8,543.89
1775,3,2,36,362.14
1455,3,1,81,270.01
2210,2,2,0,543.56
1768,2,1,43,311.61
1310,3,1,26,336.37
1919,2,2,13,424.22
2101,3,2,20,427.91
2011,4,2,22,489.58
1489,4,3,15,389.78
1631,2,1,16,385.94
2295,3,1,9,509.22
1704,3,2,23,406.99
2047,2,1,51,329.2
1522,4,1,95,280.04
2408,3,1,2,564.48
1140,3,1,4,389.47
3070,1,2,26,497.95
2007,3,2,3,523.19
2459,2,2,42,432.24
1028,3,1,30,299.17
1579,1,1,34,288.35
2506,5,3,12,585.77
3238,3,1,15,619.51
1721,2,1,11,375.75
3152,1,1,32,483.55
972,5,2,16,374.28
2313,3,1,15,494.03
2472,3,1,11,537.33
1809,3,2,33,406.83
500,3,2,0,288.73
2501,3,2,12,532.74
2436,3,1,54,370.72
1871,3,2,3,490.07
3150,4,2,5,689.94
2286,1,1,0,533.93
1474,2,2,52,304.57
2173,5,3,94,374.14
2346,4,1,6,568.08
1516,3,1,34,321.99
1823,3,1,9,452.15
2880,2,3,51,438.19
810,5,2,34,289.32
1870,2,2,36,396.75
1309,5,2,3,439.37
3451,4,1,19,605.33
1209,3,1,2,397.53
2044,3,1,17,464.29
1447,4,1,15,371.95
1890,3,2,26,407.61
2394,4,2,1,627.21
1499,3,2,40,329.47
3969,4,1,5,798.92
2075,1,1,18,450.98
1199,1,3,46,277.5
2320,2,2,13,478.19
1186,3,3,54,319.03
2013,5,1,7,519.3
1598,3,1,31,341.98
2992,1,2,28,473.35
1910,1,1,33,354.26
1386,3,1,8,422.08
2505,5,2,6,623.12
1829,2,1,11,416.26
2131,5,1,74,356.74
1057,5,1,18,328.42
1657,3,2,22,380.53
1202,3,2,24,338.88
2911,5,1,38,495.81
2145,3,2,44,379.05
2679,3,2,27,481.05
2901,4,2,16,552.9
2279,4,2,7,551.93
2890,2,2,16,526.35
2214,4,3,6,569.01
1564,2,2,34,306.86
1905,3,2,0,525.97
1904,1,2,34,313.04
2271,3,1,34,415.88
1923,4,1,33,393.02
1829,2,1,8,448.06
1950,3,3,43,355.88
2427,2,2,22,420.4
2708,4,1,13,552.68
2172,4,1,98,387.94
1883,4,2,1,513.77
2155,5,2,1,583.42
1250,1,2,54,244.16
2032,3,1,8,489.71
1889,1,1,95,267.08
2420,3,3,31,444.37
1982,3,1,28,407.66
2310,3,1,6,537.52
2072,3,3,6,512.36
2533,5,1,15,562.95
1928,2,1,9,431.97
1829,4,3,15,465.61
2269,4,1,41,400.35
1210,3,3,64,286.04
1932,4,2,32,400.4
2532,3,1,18,518.33
2168,2,1,12,478.38
3385,2,2,0,746.27
880,3,2,2,344.96
1880,3,2,47,358.74
2281,4,2,19,487.11
2684,4,1,8,534.44
2104,3,1,21,407.63
1922,3,3,7,497.45
2432,5,3,35,496.33
2990,3,1,16,582.16
2173,1,2,81,305.31
2384,3,1,22,459.61
1858,4,2,10,479.35
1705,3,1,16,402.21
910,1,1,0,334.21
1925,1,1,17,399.5
1651,2,2,9,414.73
1703,4,1,62,361.63
3010,4,3,13,617.46
2130,5,1,73,334.0
2675,2,2,10,574.88
2803,2,1,57,413.42
1805,4,1,5,476.46
2350,4,2,14,498.21
1701,3,1,37,317.28
1727,4,2,39,352.09
2087,4,1,5,529.81
897,2,1,32,260.99
2280,4,2,22,459.02
1050,2,1,2,351.78
3030,2,1,47,447.69
1958,3,1,34,373.99
609,4,1,10,306.35
2310,3,1,0,570.24
2611,2,2,48,450.64
1600,5,1,100,309.53
3108,1,2,30,512.27
2025,1,2,10,449.44
1951,2,1,14,440.31
793,2,1,21,274.86
2084,2,2,13,428.28
2104,2,1,5,503.89
1809,4,2,28,440.75
1664,3,1,28,366.99
2833,2,2,8,581.46
1655,3,1,16,416.09
500,5,1,11,329.08
2477,5,1,7,610.53
1781,3,1,0,480.38
1445,3,1,3,412.05
2976,5,2,36,532.58
1940,2,3,14,442.09
1713,5,3,14,449.44
1615,3,2,74,298.35
2556,3,2,2,595.14
1763,3,2,17,436.74
1476,3,1,10,412.53
2045,2,1,100,317.65
2464,3,1,24,484.53
1179,3,1,7,365.13
1466,1,2,3,403.42
3461,4,1,59,471.84
1066,2,1,3,364.01
1840,3,2,27,395.95
1702,4,1,24,366.31
2060,3,2,37,368.19
2069,2,1,54,338.89
2829,2,2,65,442.77
1456,4,2,12,445.39
2267,2,2,1,581.48
2260,3,1,2,582.39
2333,3,1,1,553.65
2907,3,2,17,523.06
2515,3,2,14,508.85
1919,4,1,21,420.95
1748,5,2,3,515.08
1605,2,1,8,411.72
2107,2,1,27,364.25
1843,5,2,55,362.03
1414,2,2,3,429.83
2610,1,2,5,542.06
2498,1,3,12,494.67
2135,4,2,8,520.71
2115,3,2,2,539.54
1481,4,1,5,426.32
2862,3,1,79,407.51
1781,1,2,11,404.95
2836,2,1,25,476.17
2893,4,3,4,699.59
2980,2,2,6,598.15
1940,3,3,13,457.67
2285,4,1,3,580.09
2696,5,1,31,486.06
2371,4,3,53,437.85
1332,5,1,94,337.45
2355,2,3,21,463.87
2928,3,1,29,475.88
2531,3,2,7,509.54
2551,2,1,9,489.0
2415,2,2,100,353.5
2487,1,2,32,427.15
1212,1,2,100,256.8
1677,4,2,19,416.24
2856,2,1,6,586.19
2271,3,1,17,483.07
1365,3,2,24,376.23
2103,1,2,5,474.04
967,2,1,13,290.16
1835,1,2,5,422.82
2441,3,1,40,409.05
1435,4,1,11,338.42
1991,4,1,21,427.02
2291,3,1,12,487.06
2088,3,1,13,484.82
2230,4,1,42,406.17
2735,2,1,41,434.26
2552,2,2,17,533.43
2633,5,2,21,542.27
1943,3,1,9,460.71
1603,2,2,22,378.59
1689,3,2,47,343.05
1580,1,1,6,353.19
2681,2,2,99,392.51
1494,4,1,1,477.19
1987,3,2,36,403.1
1198,5,1,11,430.08
1567,3,1,9,372.59
2299,3,1,9,532.65
2300,4,1,78,363.96
1383,2,1,17,348.63
667,2,1,100,212.69
1746,4,2,6,506.46
1667,5,1,28,341.36
1511,4,2,9,458.89
2692,2,2,46,398.18
2361,2,2,4,594.55
1638,3,2,29,383.17
2035,3,1,35,393.8
2031,3,2,3,519.26
2411,2,1,32,405.33
1674,2,3,15,421.95
1900,3,2,5,477.48
2107,4,2,3,547.5
1642,1,2,45,300.32
1619,4,1,52,323.68
2256,3,2,3,589.0
1109,4,2,10,363.45
2301,1,1,24,422.95
1309,2,2,68,266.03
2290,2,1,100,319.27
2755,2,1,27,473.7
2039,5,2,7,528.48
1791,2,3,80,293.08
1384,2,1,56,305.39
2126,4,1,0,542.36
1883,4,2,1,506.07
1328,3,2,65,279.23
1944,4,2,13,489.17
2365,4,2,1,574.15
2692,3,2,11,567.38
2451,4,2,3,602.62
1828,5,3,0,573.28
2787,3,1,5,578.77
2312,2,2,10,514.4
500,3,1,25,262.42
2013,4,1,32,400.02
2017,3,1,3,519.34
2348,4,1,7,560.34
1090,1,2,34,233.31
2616,5,2,8,599.92
766,3,2,27,302.23
2502,3,2,32,459.71
1442,3,2,12,400.78
2546,4,1,11,560.81
2339,3,2,11,517.04
1530,3,2,4,485.34
2215,4,2,31,436.44
2465,1,1,2,531.67
2143,4,1,26,451.27
2211,4,1,25,447.9
1708,2,3,7,491.57
2745,4,3,73,459.48
2747,3,1,36,484.02
1590,3,3,20,391.09
1282,4,1,19,352.53
1944,2,2,1,515.3
910,4,1,58,225.94
1309,2,3,98,279.01
1962,1,1,21,381.61
1971,1,1,63,284.52
2758,3,1,6,608.85
2073,2,1,4,519.5
1720,2,2,54,340.04
1236,5,2,0,482.58
1258,2,2,22,324.21
1435,3,1,46,303.34
1152,3,1,0,369.87
2235,3,2,20,438.11
2237,3,2,9,491.88
1328,4,1,33,288.83
2702,3,2,29,478.32
2944,3,1,2,677.73
2339,4,1,1,619.61
1602,3,1,26,374.72
1685,2,1,14,409.97
1335,1,1,0,381.72
1548,4,3,6,494.98
3124,2,2,17,546.32
1108,3,2,18,325.51
1477,2,2,19,330.77
1817,1,1,63,321.6
1825,1,1,10,415.4
2254,3,1,21,447.43
2957,2,2,33,500.85
1732,3,1,34,355.07
2703,1,2,100,378.92
2024,1,1,67,299.89
1549,5,1,64,328.17
2040,5,2,6,536.92
2382,3,2,62,383.28
1835,4,2,41,354.53
2244,4,1,5,558.51
2716,1,1,13,502.37
1866,3,1,70,321.78
2384,1,1,11,501.37
1340,3,1,6,411.42
2222,3,2,39,432.11
1532,3,1,74,259.72
2741,2,1,61,408.24
1825,2,2,16,411.58
2250,2,2,5,545.28
1367,3,1,26,306.87
1217,3,2,6,381.51
2030,1,3,8,466.9
1733,3,2,0,497.45
1397,3,2,17,374.23
2223,3,2,33,412.61
1388,4,1,87,271.59
2443,5,1,89,389.72
2817,3,1,0,655.63
2084,3,1,6,510.44
2310,3,1,9,510.26
2088,5,1,8,516.91
1899,2,1,60,302.98
2365,3,1,28,416.9
1298,2,1,44,232.14
2396,2,2,26,451.41
2128,3,1,18,418.56
2540,3,3,28,420.02
1735,3,2,17,399.26
1910,3,1,14,448.97
3051,3,2,4,660.35
3107,4,2,100,455.29
1934,4,1,8,465.27
3103,2,2,31,536.83
865,3,1,10,329.07
2164,3,1,19,443.96
2325,5,1,13,545.79
1658,3,2,2,465.46
2126,3,2,20,428.79
1409,2,2,15,394.47
971,3,1,36,277.72
1694,4,2,6,441.67
2278,4,1,8,548.61
2119,3,1,5,534.66
1673,4,3,62,347.1
1446,3,3,30,385.78
2040,2,2,0,550.19
2220,4,1,10,527.53
2121,3,1,4,485.64
1415,3,1,2,437.17
1656,4,1,12,421.68
1645,4,1,1,500.15
2169,3,1,47,359.14
1968,1,2,0,526.3
2365,3,2,25,448.79
2111,3,2,12,494.47
3125,2,2,19,539.77
1740,3,1,17,408.68
1669,3,1,33,316.57
694,4,2,100,218.83
1740,2,3,9,473.77
2087,1,2,13,463.52
811,3,1,8,304.0
1519,1,2,5,394.29
1293,3,2,9,420.98
2930,5,2,100,450.2
1617,4,2,9,441.89
3368,4,2,18,630.35
1496,5,3,38,392.33
2037,4,2,52,382.35
2784,3,1,12,563.01
3167,2,3,2,697.69
2766,3,3,3,598.64
1323,5,1,20,386.6
1710,3,2,23,365.74
2417,3,2,45,405.03
1612,5,1,0,504.75
1719,4,1,25,385.84
1302,1,1,86,196.21
1394,2,3,51,264.33
2973,5,2,19,599.91
1378,2,2,0,398.75
1110,3,1,15,346.7
1711,3,1,44,359.44
2244,2,2,80,366.53
2753,4,1,17,559.33
2850,5,2,6,640.14
1763,4,1,50,345.5
1670,4,2,44,365.46
1785,1,2,9,442.7
1712,4,2,98,315.27
1596,3,1,16,385.91
1972,4,3,5,550.94
2206,3,2,0,543.24
2275,4,2,39,418.55
2003,4,1,13,493.88
1313,3,3,8,434.11
2168,3,2,39,343.55
1427,3,1,3,424.77
2209,3,1,29,396.33
833,3,1,64,238.13
2643,3,1,46,418.98
2624,5,3,27,516.45
2366,4,1,12,522.46
1696,3,2,10,441.26
2125,3,1,8,503.86
2075,3,1,6,508.38
2747,2,2,13,534.37
2012,1,1,84,296.58
2331,2,1,8,506.67
1951,5,2,21,501.28
1343,2,2,66,255.77
972,2,2,14,328.43
2535,2,1,43,399.28
2318,3,2,26,473.42
2342,2,1,0,552.15
2763,2,1,1,630.95
1969,1,1,8,497.87
2166,2,2,18,464.39
1311,3,2,12,394.12
1234,2,1,2,376.05
1519,4,1,1,460.39
1661,3,1,7,420.17
2620,2,2,8,566.66
886,1,1,13,299.68
2260,3,2,28,401.87
1639,2,2,0,479.82
1694,5,1,16,425.72
2033,3,1,3,541.97
2532,3,2,39,425.38
2362,3,2,35,434.63
1309,3,2,68,268.72
2602,3,2,55,409.43
2531,2,2,15,506.64
2479,4,1,2,611.97
2218,2,1,5,532.21
1759,4,2,39,351.14
1899,3,2,20,422.18
1600,1,3,34,334.08
2854,2,1,26,496.71
1377,2,3,4,421.04
1464,2,2,31,317.48
1752,2,2,86,275.5
1139,2,2,45,260.6
2568,2,2,45,445.77
1070,4,1,6,400.78
1101,3,2,57,256.26
1371,2,1,30,308.71
2869,4,3,54,467.37
1711,3,2,77,285.16
1267,4,2,11,377.93
1932,2,2,49,358.8
3141,2,1,2,660.7
1358,3,1,69,234.54
2281,2,1,74,335.77
500,3,1,16,237.07
1938,3,1,13,475.15
2353,3,2,38,447.77
2190,2,3,22,459.87
2895,4,1,3,650.61
1952,3,2,2,537.37
1981,2,2,3,515.06
2361,2,1,3,529.89
1385,3,1,6,417.27
2319,3,3,0,595.48
1862,1,1,5,454.76
2287,4,2,1,600.47
1812,4,1,33,432.61
2527,3,1,46,402.26
1440,5,1,11,448.25
1326,4,2,7,412.14
2404,4,1,16,497.7
1981,4,2,36,400.13
1937,4,1,100,337.95
1310,2,2,15,344.48
1966,1,1,27,374.21
1867,1,1,67,293.93
1174,4,1,1,448.07
2426,1,2,3,550.87
2296,1,1,40,393.73
1014,2,1,33,229.74
3002,3,2,1,678.31
1936,2,1,3,515.15
1464,3,2,5,402.07
1902,3,1,28,385.44
1825,1,1,15,385.88
1884,3,2,11,456.26
1175,3,1,7,359.31
2229,3,3,7,539.08
1505,4,1,97,308.68
1253,3,2,38,345.81
2241,2,1,100,316.44
1654,2,1,30,325.22
1634,3,2,13,416.52
2143,2,2,3,495.82
2718,2,1,39,475.55
2076,4,1,20,440.6
1411,3,1,16,334.06
2484,3,1,33,402.05
1714,5,2,36,372.3
1511,3,1,19,365.66
2142,5,1,11,523.94
2616,4,1,3,604.46
1289,4,1,9,408.96
1862,4,2,75,360.37
1984,2,2,9,465.52
1675,2,1,68,295.4
2571,3,1,1,642.63
2535,2,2,16,456.7
901,3,1,8,335.25
2204,3,1,1,535.31
2191,3,2,50,394.13
2383,3,2,78,382.51
1502,4,1,19,381.64
1173,5,2,6,426.04
1329,4,2,1,455.19
1740,1,2,13,376.05
2537,1,1,31,391.27
1917,2,1,10,454.35
997,1,3,5,348.1
1778,2,2,68,304.88
1130,4,1,17,343.53
1970,3,1,25,400.13
2146,2,1,5,474.97
1942,1,1,12,417.19
1852,4,1,40,358.89
1938,4,1,3,493.79
2028,2,2,16,444.94
2338,1,2,40,414.89
2889,3,1,36,448.73
2461,4,2,10,524.92
2772,3,3,56,425.08
2450,2,1,71,367.29
2638,3,1,13,503.07
500,3,1,100,218.28
1328,4,2,62,293.02
2116,4,3,18,492.09
1797,3,1,0,499.32
2680,3,3,36,463.25
2883,2,2,38,480.82
1560,4,3,14,430.51
2923,4,1,13,547.93
1799,3,2,68,320.32
1193,4,1,13,380.25
2152,2,2,14,447.67
2627,4,1,16,557.95
2669,3,2,5,625.76
1524,5,1,33,369.44
3431,1,2,96,410.34
3127,5,2,5,703.36
2843,1,1,33,451.13
1497,4,2,31,385.72
1907,1,1,16,377.35
2746,2,2,16,535.5
1822,3,2,5,489.04
1517,3,2,1,451.39
2318,2,1,28,414.34
2392,1,2,25,406.72
1225,2,3,35,312.05
1495,4,1,3,458.23
1960,4,2,52,406.08
2700,3,2,22,536.2
2536,3,1,4,569.34
2719,3,2,13,547.41
2030,3,1,1,543.05
1857,3,3,30,383.32
655,3,1,0,301.85
1275,4,2,27,373.76
1554,4,3,7,477.07
1874,3,2,17,448.71
1138,5,2,25,349.73
2076,2,2,6,470.62
1256,3,2,33,329.93
1055,4,2,46,342.84
2966,3,1,71,383.31
1506,5,1,10,408.89
1335,2,2,20,356.21
1131,3,1,57,254.69
2647,3,1,14,533.68
2928,3,2,17,562.44
2044,4,1,10,459.68
1928,4,1,25,447.28
2061,5,1,16,455.34
653,3,1,2,341.05
2232,2,1,40,378.98
2784,4,1,11,594.41
3116,4,1,24,555.9
2391,3,2,48,381.14
3978,2,2,46,573.73
1399,4,2,2,452.43
1959,3,1,2,507.01
1783,2,3,12,501.12
1419,3,2,28,350.01
2070,4,3,66,367.56
2310,1,2,38,369.43
1086,4,2,31,308.43
2337,4,2,14,534.26
1893,3,2,32,413.82
2508,5,2,13,555.04
2382,2,1,40,392.22
2063,3,1,13,455.8
2336,4,3,17,529.55
2515,3,2,3,609.03
2291,2,1,2,545.25
1616,2,1,13,374.05
1784,2,2,0,506.83
2378,2,1,7,495.35
1692,4,1,7,484.74
1539,3,1,58,331.49
1162,4,1,39,315.79
1732,5,2,16,460.89
1632,3,1,5,411.44
1975,3,1,25,415.88
1887,5,2,10,489.43
2267,5,1,7,549.92
1542,3,3,20,430.34
1556,5,1,57,335.01
2203,2,3,34,394.86
1750,5,3,12,468.08
1243,1,1,12,312.63
1589,2,1,21,324.52
1802,3,1,57,344.16
1233,2,1,0,407.06
3395,5,1,13,627.98
2454,5,1,55,445.57
2754,1,2,13,561.15
540,3,1,93,172.98
3061,4,1,4,692.65
1779,2,2,9,442.22
1608,3,1,9,419.12
1963,3,1,16,432.7
1419,5,1,35,364.37
1798,3,3,7,479.84
2220,3,1,22,451.98
908,5,3,100,248.23
1973,2,2,6,440.99
2387,3,1,34,403.36
1415,4,1,2,429.92
1831,3,1,70,326.39
1139,2,1,11,323.33
2679,5,3,15,595.5
2819,2,3,100,409.07
2450,3,3,15,514.0
2872,1,1,10,546.63
1688,3,1,26,396.56
3117,2,1,3,642.46
892,4,2,37,264.61
948,3,2,9,350.62
1624,4,1,50,328.38
2113,5,3,12,577.73
1621,4,1,2,451.09
2337,3,1,12,510.03
2784,3,1,9,571.42
1092,2,1,5,340.62
2330,4,1,18,472.12
1902,3,2,0,508.66
2143,2,3,34,390.29
1627,2,1,45,324.84
2388,3,2,10,537.32
1948,5,2,1,577.29
1060,4,1,47,307.98
2353,5,2,84,388.59
2845,1,2,4,602.71
2087,1,1,66,307.94
1321,2,1,0,400.24
2464,5,3,23,497.39
2039,4,1,21,443.67
1787,2,1,0,490.37
2622,2,1,21,467.58
1528,1,1,20,325.78
1096,2,1,30,279.21
1524,4,2,86,329.58
2342,4,3,47,429.1
2494,2,3,70,412.45
2613,1,3,10,523.79
2156,3,2,24,452.18
1929,5,1,30,416.11
775,3,1,8,286.43
2263,3,2,2,576.63
1255,4,3,10,395.47
653,4,2,10,328.76
2205,2,2,2,543.44
2038,1,3,16,440.0
2350,3,1,0,595.25
3226,5,2,2,762.28
1941,4,2,0,538.55
1613,3,1,19,405.38
2088,4,1,41,364.35
2867,5,1,26,539.45
1359,3,2,100,296.52
2281,2,3,13,495.42
2398,2,1,39,400.23
2696,3,1,27,484.86
2299,2,2,5,535.56
2641,5,2,66,445.59
1832,4,1,10,441.96
2184,4,2,50,432.16
2565,4,1,15,542.66
1401,3,1,39,295.93
1990,2,2,1,481.53
1917,3,1,4,444.13
1991,4,2,17,470.89
1930,2,2,62,348.53
1718,2,1,2,473.71
2728,5,1,1,632.37
2587,2,2,13,510.31
1090,3,2,26,289.11
1970,5,1,67,341.92
1726,5,1,13,455.57
2812,4,2,71,414.82
1488,2,1,25,361.98
1275,5,2,40,326.76
3080,1,2,24,537.65
1886,3,1,54,386.62
1837,1,1,16,399.61
2375,2,1,34,418.03
2363,3,2,7,500.06
1864,3,2,5,505.92
2813,3,1,7,601.42
3045,4,3,7,686.38
2263,2,1,7,472.04
1815,2,3,9,467.98
2467,3,1,6,552.09
2274,5,1,9,531.75
610,2,2,17,285.46
2394,3,1,28,444.8
2043,2,1,36,368.53
2603,3,2,38,436.18
681,3,3,2,359.72
774,5,2,59,238.96
2661,4,2,49,435.76
1133,5,2,17,384.99
2835,2,1,13,543.84
1329,3,1,23,309.3
2232,2,2,10,499.13
1359,2,2,7,396.68
2319,2,2,7,523.71
1565,3,2,10,408.58
2224,2,1,49,355.99
3307,2,2,38,512.09
2055,1,2,5,475.46
1972,4,2,79,337.74
1691,4,2,63,315.8
791,3,1,5,316.08
1902,1,1,28,335.95
1695,2,1,13,382.15
1319,2,1,5,383.78
2080,3,2,8,526.32
1908,5,1,31,400.18
2453,3,1,99,383.95
2007,2,2,91,292.72
2093,4,1,25,430.83
2344,4,1,38,433.36
2099,2,3,21,441.74
2078,4,2,0,570.91
1631,2,1,31,337.2
2196,5,1,11,545.08
2249,5,2,0,594.96
2499,4,2,14,564.27
2002,3,1,30,393.81
1703,4,2,4,484.12
2945,1,1,53,443.73
1508,3,1,2,427.7
1447,4,2,44,366.47
2822,2,3,9,605.67
2209,2,1,5,495.18
2289,2,1,1,560.86
1977,5,3,0,607.32
1118,2,1,58,257.89
3438,5,1,2,787.63
2153,2,2,7,495.07
2671,3,3,59,443.15
1633,3,2,13,446.26
2766,3,2,19,501.43
1202,3,3,22,402.32
1360,3,2,4,420.77
1804,2,2,10,432.79
2049,3,1,79,303.82
1575,4,2,11,461.49
2157,4,1,12,512.17
1920,1,3,47,337.71
2158,1,2,12,446.87
1833,3,1,21,394.2
1474,4,1,29,375.73
1835,2,2,44,331.86
2091,5,2,39,459.82
2205,4,3,53,436.53
3201,4,1,22,611.18
1765,3,1,34,318.61
2306,4,2,27,483.72
2734,3,1,35,432.4
2157,1,2,11,492.19
3001,3,1,6,632.72
1055,2,1,6,355.25
1341,3,2,20,362.09
1857,2,1,1,469.83
2512,4,1,83,368.36
1819,4,1,16,415.4
1148,5,2,5,438.88
2322,3,2,12,502.53
1905,2,1,2,489.56
2217,3,1,26,460.88
1859,2,3,3,485.9
788,2,2,8,319.38
1986,3,2,1,470.65
2644,5,3,0,699.44
2230,3,1,1,543.37
1173,3,2,13,337.3
2839,3,2,9,608.74
2528,5,2,100,413.96
1466,3,2,9,411.72
1240,1,3,25,327.87
2429,3,3,15,515.66
1800,2,2,22,382.15
1763,3,1,0,494.34
1750,2,1,11,441.72
3409,2,2,5,696.47
2381,3,1,0,571.89
1637,2,1,14,384.02
